filename,source,source_type,source_index,source_filename,parent_filename,parent_source_index,product_group,sampling_group,sampling_bucket,is_augmented,augmentation_transform,orientation_correction_angle_ccw,split
images/image_0352.jpeg,new_images_real,real_photo,51,IMG_0772.JPG,IMG_0772.JPG,25,new_images_pg_026,new_images_pg_026,new_real_photo,0,none,0,train
images/image_0353.jpeg,new_images_real,real_photo,52,IMG_0773.JPG,IMG_0773.JPG,26,new_images_pg_027,new_images_pg_027,new_real_photo,0,none,0,train
images/image_0354.jpeg,new_images_real,real_photo,53,IMG_0774.JPG,IMG_0774.JPG,26,new_images_pg_027,new_images_pg_027,new_real_photo,0,none,0,train
images/image_0355.jpeg,new_images_real,real_photo,54,IMG_0775.JPG,IMG_0775.JPG,27,new_images_pg_028,new_images_pg_028,new_real_photo,0,none,0,train
images/image_0356.jpeg,new_images_real,real_photo,55,IMG_0776.JPG,IMG_0776.JPG,27,new_images_pg_028,new_images_pg_028,new_real_photo,0,none,0,train
images/image_0357.jpeg,new_images_real,real_photo,56,IMG_0777.JPG,IMG_0777.JPG,28,new_images_pg_029,new_images_pg_029,new_real_photo,0,none,0,train
images/image_0358.jpeg,new_images_real,real_photo,57,IMG_0778.JPG,IMG_0778.JPG,28,new_images_pg_029,new_images_pg_029,new_real_photo,0,none,0,train
images/image_0359.jpeg,new_images_real,real_photo,58,IMG_0779.JPG,IMG_0779.JPG,29,new_images_pg_030,new_images_pg_030,new_real_photo,0,none,0,train
images/image_0360.jpeg,new_images_real,real_photo,59,IMG_0780.JPG,IMG_0780.JPG,29,new_images_pg_030,new_images_pg_030,new_real_photo,0,none,0,train
images/image_0361.jpeg,new_images_real,real_photo,60,IMG_0781.JPG,IMG_0781.JPG,30,new_images_pg_031,new_images_pg_031,new_real_photo,0,none,0,train
images/image_0362.jpeg,new_images_real,real_photo,61,IMG_0782.JPG,IMG_0782.JPG,30,new_images_pg_031,new_images_pg_031,new_real_photo,0,none,0,train
images/image_0363.jpeg,new_images_real,real_photo,62,IMG_0783.JPG,IMG_0783.JPG,31,new_images_pg_032,new_images_pg_032,new_real_photo,0,none,0,train
images/image_0364.jpeg,new_images_real,real_photo,63,IMG_0784.JPG,IMG_0784.JPG,31,new_images_pg_032,new_images_pg_032,new_real_photo,0,none,0,train
images/image_0365.jpeg,new_images_real,real_photo,64,IMG_0785.JPG,IMG_0785.JPG,32,new_images_pg_033,new_images_pg_033,new_real_photo,0,none,0,train
images/image_0366.jpeg,new_images_real,real_photo,65,IMG_0786.JPG,IMG_0786.JPG,32,new_images_pg_033,new_images_pg_033,new_real_photo,0,none,0,train
images/image_0367.jpeg,new_images_real,real_photo,66,IMG_0787.JPG,IMG_0787.JPG,33,new_images_pg_034,new_images_pg_034,new_real_photo,0,none,0,train
images/image_0368.jpeg,new_images_real,real_photo,67,IMG_0788.JPG,IMG_0788.JPG,33,new_images_pg_034,new_images_pg_034,new_real_photo,0,none,0,train
images/image_0369.jpeg,new_images_real,real_photo,68,IMG_0789.JPG,IMG_0789.JPG,34,new_images_pg_035,new_images_pg_035,new_real_photo,0,none,0,train
images/image_0370.jpeg,new_images_real,real_photo,69,IMG_0790.JPG,IMG_0790.JPG,34,new_images_pg_035,new_images_pg_035,new_real_photo,0,none,0,train
images/image_0371.jpeg,new_images_real,real_photo,70,IMG_0791.JPG,IMG_0791.JPG,35,new_images_pg_036,new_images_pg_036,new_real_photo,0,none,0,train
images/image_0372.jpeg,new_images_real,real_photo,71,IMG_0792.JPG,IMG_0792.JPG,35,new_images_pg_036,new_images_pg_036,new_real_photo,0,none,0,train
images/image_0373.jpeg,new_images_real,real_photo,72,IMG_0793.JPG,IMG_0793.JPG,36,new_images_pg_037,new_images_pg_037,new_real_photo,0,none,0,train
images/image_0374.jpeg,new_images_real,real_photo,73,IMG_0794.JPG,IMG_0794.JPG,36,new_images_pg_037,new_images_pg_037,new_real_photo,0,none,0,train
images/image_0375.jpeg,new_images_real,real_photo,74,IMG_0796.JPG,IMG_0796.JPG,37,new_images_pg_038,new_images_pg_038,new_real_photo,0,none,0,train
images/image_0376.jpeg,new_images_real,real_photo,75,IMG_0797.JPG,IMG_0797.JPG,37,new_images_pg_038,new_images_pg_038,new_real_photo,0,none,0,train
images/image_0377.jpeg,new_images_real,real_photo,76,IMG_0798.JPG,IMG_0798.JPG,38,new_images_pg_039,new_images_pg_039,new_real_photo,0,none,0,train
images/image_0378.jpeg,new_images_real,real_photo,77,IMG_0799.JPG,IMG_0799.JPG,38,new_images_pg_039,new_images_pg_039,new_real_photo,0,none,0,train
images/image_0379.jpeg,new_images_real,real_photo,78,IMG_0800.JPG,IMG_0800.JPG,39,new_images_pg_040,new_images_pg_040,new_real_photo,0,none,0,train
images/image_0380.jpeg,new_images_real,real_photo,79,IMG_0801.JPG,IMG_0801.JPG,39,new_images_pg_040,new_images_pg_040,new_real_photo,0,none,0,train
images/image_0381.jpeg,new_images_real,real_photo,80,IMG_0802.JPG,IMG_0802.JPG,40,new_images_pg_041,new_images_pg_041,new_real_photo,0,none,0,train
images/image_0382.jpeg,new_images_real,real_photo,81,IMG_0803.JPG,IMG_0803.JPG,40,new_images_pg_041,new_images_pg_041,new_real_photo,0,none,0,train
images/image_0383.jpeg,new_images_real,real_photo,82,IMG_0804.JPG,IMG_0804.JPG,41,new_images_pg_042,new_images_pg_042,new_real_photo,0,none,0,train
images/image_0384.jpeg,new_images_real,real_photo,83,IMG_0805.JPG,IMG_0805.JPG,41,new_images_pg_042,new_images_pg_042,new_real_photo,0,none,0,train
images/image_0385.jpeg,new_images_real,real_photo,84,IMG_0806.JPG,IMG_0806.JPG,42,new_images_pg_043,new_images_pg_043,new_real_photo,0,none,0,train
images/image_0386.jpeg,new_images_real,real_photo,85,IMG_0807.JPG,IMG_0807.JPG,42,new_images_pg_043,new_images_pg_043,new_real_photo,0,none,0,train
images/image_0387.jpeg,new_images_real,real_photo,86,IMG_0808.JPG,IMG_0808.JPG,43,new_images_pg_044,new_images_pg_044,new_real_photo,0,none,0,train
images/image_0388.jpeg,new_images_real,real_photo,87,IMG_0809.JPG,IMG_0809.JPG,43,new_images_pg_044,new_images_pg_044,new_real_photo,0,none,0,train
images/image_0389.jpeg,new_images_real,real_photo,88,IMG_0810.JPG,IMG_0810.JPG,44,new_images_pg_045,new_images_pg_045,new_real_photo,0,none,0,train
images/image_0390.jpeg,new_images_real,real_photo,89,IMG_0811.JPG,IMG_0811.JPG,44,new_images_pg_045,new_images_pg_045,new_real_photo,0,none,0,train
images/image_0391.jpeg,new_images_real,real_photo,90,IMG_0812.JPG,IMG_0812.JPG,45,new_images_pg_046,new_images_pg_046,new_real_photo,0,none,0,train
images/image_0392.jpeg,new_images_real,real_photo,91,IMG_0813.JPG,IMG_0813.JPG,45,new_images_pg_046,new_images_pg_046,new_real_photo,0,none,0,train
images/image_0393.jpeg,new_images_real,real_photo,92,IMG_0814.JPG,IMG_0814.JPG,46,new_images_pg_047,new_images_pg_047,new_real_photo,0,none,0,train
images/image_0394.jpeg,new_images_real,real_photo,93,IMG_0815.JPG,IMG_0815.JPG,46,new_images_pg_047,new_images_pg_047,new_real_photo,0,none,0,train
images/image_0395.jpeg,new_images_real,real_photo,94,IMG_0816.JPG,IMG_0816.JPG,47,new_images_pg_048,new_images_pg_048,new_real_photo,0,none,0,train
images/image_0396.jpeg,new_images_real,real_photo,95,IMG_0817.JPG,IMG_0817.JPG,47,new_images_pg_048,new_images_pg_048,new_real_photo,0,none,0,train
images/image_0397.jpeg,new_images_real,real_photo,96,IMG_0818.JPG,IMG_0818.JPG,48,new_images_pg_049,new_images_pg_049,new_real_photo,0,none,0,train
images/image_0398.jpeg,new_images_real,real_photo,97,IMG_0819.JPG,IMG_0819.JPG,48,new_images_pg_049,new_images_pg_049,new_real_photo,0,none,0,train
images/image_0399.jpeg,new_images_real,real_photo,98,IMG_0820.JPG,IMG_0820.JPG,49,new_images_pg_050,new_images_pg_050,new_real_photo,0,none,0,train
images/image_0400.jpeg,new_images_real,real_photo,99,IMG_0821.JPG,IMG_0821.JPG,49,new_images_pg_050,new_images_pg_050,new_real_photo,0,none,0,train
images/image_0401.jpeg,new_images_real,real_photo,100,IMG_0822.JPG,IMG_0822.JPG,50,new_images_pg_051,new_images_pg_051,new_real_photo,0,none,0,train
images/image_0402.jpeg,new_images_real,real_photo,101,IMG_0823.JPG,IMG_0823.JPG,50,new_images_pg_051,new_images_pg_051,new_real_photo,0,none,0,train
images/image_0403.jpeg,new_images_real,real_photo,102,IMG_0824.JPG,IMG_0824.JPG,51,new_images_pg_052,new_images_pg_052,new_real_photo,0,none,0,train
images/image_0404.jpeg,new_images_real,real_photo,103,IMG_0825.JPG,IMG_0825.JPG,51,new_images_pg_052,new_images_pg_052,new_real_photo,0,none,0,train
images/image_0405.jpeg,new_images_real,real_photo,104,IMG_0826.JPG,IMG_0826.JPG,52,new_images_pg_053,new_images_pg_053,new_real_photo,0,none,0,train
images/image_0406.jpeg,new_images_real,real_photo,105,IMG_0827.JPG,IMG_0827.JPG,52,new_images_pg_053,new_images_pg_053,new_real_photo,0,none,0,train
images/image_0407.jpeg,new_images_real,real_photo,106,IMG_0828.JPG,IMG_0828.JPG,53,new_images_pg_054,new_images_pg_054,new_real_photo,0,none,0,train
images/image_0408.jpeg,new_images_real,real_photo,107,IMG_0829.JPG,IMG_0829.JPG,53,new_images_pg_054,new_images_pg_054,new_real_photo,0,none,0,train
images/image_0409.jpeg,new_images_real,real_photo,108,IMG_0830.JPG,IMG_0830.JPG,54,new_images_pg_055,new_images_pg_055,new_real_photo,0,none,0,train
images/image_0410.jpeg,new_images_real,real_photo,109,IMG_0831.JPG,IMG_0831.JPG,54,new_images_pg_055,new_images_pg_055,new_real_photo,0,none,0,train
images/image_0411.jpeg,new_images_real,real_photo,110,IMG_0832.JPG,IMG_0832.JPG,55,new_images_pg_056,new_images_pg_056,new_real_photo,0,none,0,train
images/image_0412.jpeg,new_images_real,real_photo,111,IMG_0833.JPG,IMG_0833.JPG,55,new_images_pg_056,new_images_pg_056,new_real_photo,0,none,0,train
images/image_0413.jpeg,new_images_real,real_photo,112,IMG_0834.JPG,IMG_0834.JPG,56,new_images_pg_057,new_images_pg_057,new_real_photo,0,none,0,train
images/image_0414.jpeg,new_images_real,real_photo,113,IMG_0835.JPG,IMG_0835.JPG,56,new_images_pg_057,new_images_pg_057,new_real_photo,0,none,0,train
images/image_0415.jpeg,new_images_real,real_photo,114,IMG_0836.JPG,IMG_0836.JPG,57,new_images_pg_058,new_images_pg_058,new_real_photo,0,none,0,train
images/image_0416.jpeg,new_images_real,real_photo,115,IMG_0837.JPG,IMG_0837.JPG,57,new_images_pg_058,new_images_pg_058,new_real_photo,0,none,0,train
images/image_0417.jpeg,new_images_real,real_photo,116,IMG_0838.JPG,IMG_0838.JPG,58,new_images_pg_059,new_images_pg_059,new_real_photo,0,none,0,train
images/image_0418.jpeg,new_images_real,real_photo,117,IMG_0839.JPG,IMG_0839.JPG,58,new_images_pg_059,new_images_pg_059,new_real_photo,0,none,0,train
images/image_0419.jpeg,new_images_real,real_photo,118,IMG_0840.JPG,IMG_0840.JPG,59,new_images_pg_060,new_images_pg_060,new_real_photo,0,none,0,train
images/image_0420.jpeg,new_images_real,real_photo,119,IMG_0841.JPG,IMG_0841.JPG,59,new_images_pg_060,new_images_pg_060,new_real_photo,0,none,0,train
images/image_0421.jpeg,new_images_real,real_photo,120,IMG_0842.JPG,IMG_0842.JPG,60,new_images_pg_061,new_images_pg_061,new_real_photo,0,none,0,train
images/image_0422.jpeg,new_images_real,real_photo,121,IMG_0843.JPG,IMG_0843.JPG,60,new_images_pg_061,new_images_pg_061,new_real_photo,0,none,0,train
images/image_0423.jpeg,new_images_real,real_photo,122,IMG_0844.JPG,IMG_0844.JPG,61,new_images_pg_062,new_images_pg_062,new_real_photo,0,none,0,train
images/image_0424.jpeg,new_images_real,real_photo,123,IMG_0845.JPG,IMG_0845.JPG,61,new_images_pg_062,new_images_pg_062,new_real_photo,0,none,0,train
images/image_0425.jpeg,new_images_real,real_photo,124,IMG_0846.JPG,IMG_0846.JPG,62,new_images_pg_063,new_images_pg_063,new_real_photo,0,none,0,train
images/image_0426.jpeg,new_images_real,real_photo,125,IMG_0847.JPG,IMG_0847.JPG,62,new_images_pg_063,new_images_pg_063,new_real_photo,0,none,0,train
images/image_0427.jpeg,new_images_real,real_photo,126,IMG_0848.JPG,IMG_0848.JPG,63,new_images_pg_064,new_images_pg_064,new_real_photo,0,none,0,train
images/image_0428.jpeg,new_images_real,real_photo,127,IMG_0849.JPG,IMG_0849.JPG,63,new_images_pg_064,new_images_pg_064,new_real_photo,0,none,0,train
images/image_0429.jpeg,new_images_real,real_photo,128,IMG_0850.JPG,IMG_0850.JPG,64,new_images_pg_065,new_images_pg_065,new_real_photo,0,none,0,train
images/image_0430.jpeg,new_images_real,real_photo,129,IMG_0851.JPG,IMG_0851.JPG,64,new_images_pg_065,new_images_pg_065,new_real_photo,0,none,0,train
images/image_0431.jpeg,new_images_real,real_photo,130,IMG_0852.JPG,IMG_0852.JPG,65,new_images_pg_066,new_images_pg_066,new_real_photo,0,none,0,train
images/image_0432.jpeg,new_images_real,real_photo,131,IMG_0853.JPG,IMG_0853.JPG,65,new_images_pg_066,new_images_pg_066,new_real_photo,0,none,0,train
images/image_0433.jpeg,new_images_real,real_photo,132,IMG_0854.JPG,IMG_0854.JPG,66,new_images_pg_067,new_images_pg_067,new_real_photo,0,none,0,train
images/image_0434.jpeg,new_images_real,real_photo,133,IMG_0855.JPG,IMG_0855.JPG,66,new_images_pg_067,new_images_pg_067,new_real_photo,0,none,0,train
images/image_0435.jpeg,new_images_real,real_photo,134,IMG_0856.JPG,IMG_0856.JPG,67,new_images_pg_068,new_images_pg_068,new_real_photo,0,none,0,train
images/image_0436.jpeg,new_images_real,real_photo,135,IMG_0857.JPG,IMG_0857.JPG,67,new_images_pg_068,new_images_pg_068,new_real_photo,0,none,0,train
images/image_0437.jpeg,new_images_real,real_photo,136,IMG_0858.JPG,IMG_0858.JPG,68,new_images_pg_069,new_images_pg_069,new_real_photo,0,none,0,train
images/image_0438.jpeg,new_images_real,real_photo,137,IMG_0859.JPG,IMG_0859.JPG,68,new_images_pg_069,new_images_pg_069,new_real_photo,0,none,0,train
images/image_0439.jpeg,new_images_real,real_photo,138,IMG_0860.JPG,IMG_0860.JPG,69,new_images_pg_070,new_images_pg_070,new_real_photo,0,none,0,train
images/image_0440.jpeg,new_images_real,real_photo,139,IMG_0861.JPG,IMG_0861.JPG,69,new_images_pg_070,new_images_pg_070,new_real_photo,0,none,0,train
images/image_0441.jpeg,new_images_real,real_photo,140,IMG_0862.JPG,IMG_0862.JPG,70,new_images_pg_071,new_images_pg_071,new_real_photo,0,none,0,train
images/image_0442.jpeg,new_images_real,real_photo,141,IMG_0863.JPG,IMG_0863.JPG,70,new_images_pg_071,new_images_pg_071,new_real_photo,0,none,0,train
images/image_0443.jpeg,new_images_real,real_photo,142,IMG_0864.JPG,IMG_0864.JPG,71,new_images_pg_072,new_images_pg_072,new_real_photo,0,none,0,train
images/image_0444.jpeg,new_images_real,real_photo,143,IMG_0865.JPG,IMG_0865.JPG,71,new_images_pg_072,new_images_pg_072,new_real_photo,0,none,0,train
images/image_0445.jpeg,new_images_real,real_photo,144,IMG_0866.JPG,IMG_0866.JPG,72,new_images_pg_073,new_images_pg_073,new_real_photo,0,none,0,train
images/image_0446.jpeg,new_images_real,real_photo,145,IMG_0867.JPG,IMG_0867.JPG,72,new_images_pg_073,new_images_pg_073,new_real_photo,0,none,0,train
images/image_0447.jpeg,new_images_real,real_photo,146,IMG_0868.JPG,IMG_0868.JPG,73,new_images_pg_074,new_images_pg_074,new_real_photo,0,none,0,train
images/image_0448.jpeg,new_images_real,real_photo,147,IMG_0869.JPG,IMG_0869.JPG,73,new_images_pg_074,new_images_pg_074,new_real_photo,0,none,0,train
images/image_0449.jpeg,new_images_real,real_photo,148,IMG_0870.JPG,IMG_0870.JPG,74,new_images_pg_075,new_images_pg_075,new_real_photo,0,none,0,train
images/image_0450.jpeg,new_images_real,real_photo,149,IMG_0871.JPG,IMG_0871.JPG,74,new_images_pg_075,new_images_pg_075,new_real_photo,0,none,0,train
images/image_0451.jpeg,new_images_real,real_photo,150,IMG_0872.JPG,IMG_0872.JPG,75,new_images_pg_076,new_images_pg_076,new_real_photo,0,none,0,train
images/image_0452.jpeg,new_images_real,real_photo,151,IMG_0873.JPG,IMG_0873.JPG,75,new_images_pg_076,new_images_pg_076,new_real_photo,0,none,0,train
images/image_0453.jpeg,new_images_real,real_photo,152,IMG_0874.JPG,IMG_0874.JPG,76,new_images_pg_077,new_images_pg_077,new_real_photo,0,none,0,train
images/image_0454.jpeg,new_images_real,real_photo,153,IMG_0875.JPG,IMG_0875.JPG,76,new_images_pg_077,new_images_pg_077,new_real_photo,0,none,0,train
images/image_0455.jpeg,new_images_real,real_photo,154,IMG_0876.JPG,IMG_0876.JPG,77,new_images_pg_078,new_images_pg_078,new_real_photo,0,none,0,train
images/image_0456.jpeg,new_images_real,real_photo,155,IMG_0877.JPG,IMG_0877.JPG,77,new_images_pg_078,new_images_pg_078,new_real_photo,0,none,0,train
images/image_0457.jpeg,new_images_real,real_photo,156,IMG_0878.JPG,IMG_0878.JPG,78,new_images_pg_079,new_images_pg_079,new_real_photo,0,none,0,train
images/image_0458.jpeg,new_images_real,real_photo,157,IMG_0879.JPG,IMG_0879.JPG,78,new_images_pg_079,new_images_pg_079,new_real_photo,0,none,0,train
images/image_0459.jpeg,new_images_real,real_photo,158,IMG_0880.JPG,IMG_0880.JPG,79,new_images_pg_080,new_images_pg_080,new_real_photo,0,none,0,train
images/image_0460.jpeg,new_images_real,real_photo,159,IMG_0881.JPG,IMG_0881.JPG,79,new_images_pg_080,new_images_pg_080,new_real_photo,0,none,0,train
images/image_0461.jpeg,new_images_real,real_photo,160,IMG_0882.JPG,IMG_0882.JPG,80,new_images_pg_081,new_images_pg_081,new_real_photo,0,none,0,train
images/image_0462.jpeg,new_images_real,real_photo,161,IMG_0883.JPG,IMG_0883.JPG,80,new_images_pg_081,new_images_pg_081,new_real_photo,0,none,0,train
images/image_0463.jpeg,new_images_real,real_photo,162,IMG_0884.JPG,IMG_0884.JPG,81,new_images_pg_082,new_images_pg_082,new_real_photo,0,none,0,train
images/image_0464.jpeg,new_images_real,real_photo,163,IMG_0885.JPG,IMG_0885.JPG,81,new_images_pg_082,new_images_pg_082,new_real_photo,0,none,0,train
images/image_0465.jpeg,new_images_real,real_photo,164,IMG_0886.JPG,IMG_0886.JPG,82,new_images_pg_083,new_images_pg_083,new_real_photo,0,none,0,train
images/image_0466.jpeg,new_images_real,real_photo,165,IMG_0887.JPG,IMG_0887.JPG,82,new_images_pg_083,new_images_pg_083,new_real_photo,0,none,0,train
images/image_0467.jpeg,new_images_real,real_photo,166,IMG_0888.JPG,IMG_0888.JPG,83,new_images_pg_084,new_images_pg_084,new_real_photo,0,none,0,train
images/image_0468.jpeg,new_images_real,real_photo,167,IMG_0889.JPG,IMG_0889.JPG,83,new_images_pg_084,new_images_pg_084,new_real_photo,0,none,0,train
images/image_0469.jpeg,new_images_real,real_photo,168,IMG_0890.JPG,IMG_0890.JPG,84,new_images_pg_085,new_images_pg_085,new_real_photo,0,none,0,train
images/image_0470.jpeg,new_images_real,real_photo,169,IMG_0891.JPG,IMG_0891.JPG,84,new_images_pg_085,new_images_pg_085,new_real_photo,0,none,0,train
images/image_0471.jpeg,new_images_real,real_photo,170,IMG_0892.JPG,IMG_0892.JPG,85,new_images_pg_086,new_images_pg_086,new_real_photo,0,none,0,train
images/image_0472.jpeg,new_images_real,real_photo,171,IMG_0893.JPG,IMG_0893.JPG,85,new_images_pg_086,new_images_pg_086,new_real_photo,0,none,0,train
images/image_0473.jpeg,new_images_real,real_photo,172,IMG_0894.JPG,IMG_0894.JPG,86,new_images_pg_087,new_images_pg_087,new_real_photo,0,none,0,train
images/image_0474.jpeg,new_images_real,real_photo,173,IMG_0895.JPG,IMG_0895.JPG,86,new_images_pg_087,new_images_pg_087,new_real_photo,0,none,0,train
images/image_0475.jpeg,new_images_real,real_photo,174,IMG_0896.JPG,IMG_0896.JPG,87,new_images_pg_088,new_images_pg_088,new_real_photo,0,none,0,train
images/image_0476.jpeg,new_images_real,real_photo,175,IMG_0897.JPG,IMG_0897.JPG,87,new_images_pg_088,new_images_pg_088,new_real_photo,0,none,0,train
images/image_0477.jpeg,new_images_real,real_photo,176,IMG_0898.JPG,IMG_0898.JPG,88,new_images_pg_089,new_images_pg_089,new_real_photo,0,none,0,train
images/image_0478.jpeg,new_images_real,real_photo,177,IMG_0899.JPG,IMG_0899.JPG,88,new_images_pg_089,new_images_pg_089,new_real_photo,0,none,0,train
images/image_0479.jpeg,new_images_real,real_photo,178,IMG_0900.JPG,IMG_0900.JPG,89,new_images_pg_090,new_images_pg_090,new_real_photo,0,none,0,train
images/image_0480.jpeg,new_images_real,real_photo,179,IMG_0901.JPG,IMG_0901.JPG,89,new_images_pg_090,new_images_pg_090,new_real_photo,0,none,0,train
images/image_0481.jpeg,new_images_real,real_photo,180,IMG_0902.JPG,IMG_0902.JPG,90,new_images_pg_091,new_images_pg_091,new_real_photo,0,none,0,train
images/image_0482.jpeg,new_images_real,real_photo,181,IMG_0903.JPG,IMG_0903.JPG,90,new_images_pg_091,new_images_pg_091,new_real_photo,0,none,0,train
images/image_0483.jpeg,new_images_real,real_photo,182,IMG_0904.JPG,IMG_0904.JPG,91,new_images_pg_092,new_images_pg_092,new_real_photo,0,none,0,train
images/image_0484.jpeg,new_images_real,real_photo,183,IMG_0905.JPG,IMG_0905.JPG,91,new_images_pg_092,new_images_pg_092,new_real_photo,0,none,0,train
images/image_0485.jpeg,new_images_real,real_photo,184,IMG_0906.JPG,IMG_0906.JPG,92,new_images_pg_093,new_images_pg_093,new_real_photo,0,none,0,train
images/image_0486.jpeg,new_images_real,real_photo,185,IMG_0907.JPG,IMG_0907.JPG,92,new_images_pg_093,new_images_pg_093,new_real_photo,0,none,0,train
images/image_0487.jpeg,new_images_real,real_photo,186,IMG_0908.JPG,IMG_0908.JPG,93,new_images_pg_094,new_images_pg_094,new_real_photo,0,none,0,train
images/image_0488.jpeg,new_images_real,real_photo,187,IMG_0909.JPG,IMG_0909.JPG,93,new_images_pg_094,new_images_pg_094,new_real_photo,0,none,0,train
images/image_0489.jpeg,new_images_real,real_photo,188,IMG_0910.JPG,IMG_0910.JPG,94,new_images_pg_095,new_images_pg_095,new_real_photo,0,none,0,train
images/image_0490.jpeg,new_images_real,real_photo,189,IMG_0911.JPG,IMG_0911.JPG,94,new_images_pg_095,new_images_pg_095,new_real_photo,0,none,0,train
images/image_0491.jpeg,new_images_real,real_photo,190,IMG_0912.JPG,IMG_0912.JPG,95,new_images_pg_096,new_images_pg_096,new_real_photo,0,none,0,train
images/image_0492.jpeg,new_images_real,real_photo,191,IMG_0913.JPG,IMG_0913.JPG,95,new_images_pg_096,new_images_pg_096,new_real_photo,0,none,0,train
images/image_0493.jpeg,new_images_real,real_photo,192,IMG_0914.JPG,IMG_0914.JPG,96,new_images_pg_097,new_images_pg_097,new_real_photo,0,none,0,train
images/image_0494.jpeg,new_images_real,real_photo,193,IMG_0915.JPG,IMG_0915.JPG,96,new_images_pg_097,new_images_pg_097,new_real_photo,0,none,0,train
images/image_0495.jpeg,new_images_real,real_photo,194,IMG_0916.JPG,IMG_0916.JPG,97,new_images_pg_098,new_images_pg_098,new_real_photo,0,none,0,train
images/image_0496.jpeg,new_images_real,real_photo,195,IMG_0917.JPG,IMG_0917.JPG,97,new_images_pg_098,new_images_pg_098,new_real_photo,0,none,0,train
images/image_0497.jpeg,new_images_real,real_photo,196,IMG_0918.JPG,IMG_0918.JPG,98,new_images_pg_099,new_images_pg_099,new_real_photo,0,none,0,train
images/image_0498.jpeg,new_images_real,real_photo,197,IMG_0919.JPG,IMG_0919.JPG,98,new_images_pg_099,new_images_pg_099,new_real_photo,0,none,0,train
images/image_0499.jpeg,new_images_real,real_photo,198,IMG_0920.JPG,IMG_0920.JPG,99,new_images_pg_100,new_images_pg_100,new_real_photo,0,none,0,train
images/image_0500.jpeg,new_images_real,real_photo,199,IMG_0921.JPG,IMG_0921.JPG,99,new_images_pg_100,new_images_pg_100,new_real_photo,0,none,0,train
